date,weekday,weekno,month,year,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2017-08-20,1,33,8,2017,33,96,189,3,6,4,50,171,25,33,28,4,17,39,0,0,42,7,0,2,0,1,3,0,2,0,0,0,0,18,3,0,776,77.2,61.2,1015.2,10.0,5.8,9.9,18.1,89.1,66.9,0.0,999.9,0,1,0,0,0,0
2017-08-21,2,34,8,2017,53,86,146,5,8,4,37,193,13,45,36,4,15,25,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,754,79.5,69.9,1015.8,10.0,7.0,13.0,19.0,87.1,73.0,0.06,999.9,0,1,0,0,1,0
2017-08-22,3,34,8,2017,44,79,143,2,9,3,47,204,24,55,22,5,19,38,0,1,54,1,0,1,0,0,1,0,0,0,0,0,0,25,3,0,780,75.2,64.9,1011.5,9.5,11.1,17.1,32.1,81.0,71.1,0.69,999.9,0,1,0,0,1,0
2017-08-23,4,34,8,2017,43,84,116,4,11,3,47,187,23,37,42,4,11,31,0,0,54,1,5,1,0,1,3,0,0,0,1,0,0,32,6,0,747,69.5,51.4,1015.6,10.0,8.2,15.0,20.0,78.1,60.1,0.05,999.9,0,0,0,0,0,0
2017-08-24,5,34,8,2017,62,83,126,5,5,0,53,227,27,41,15,4,16,46,2,1,43,1,1,2,0,1,0,0,0,0,0,0,0,35,4,1,801,67.7,54.7,1017.6,10.0,7.5,17.1,22.9,75.9,60.1,0.0,999.9,0,0,0,0,0,0
2017-08-25,6,34,8,2017,60,85,132,1,14,1,31,185,18,35,28,4,21,32,0,1,42,0,0,2,1,2,6,0,0,0,0,0,0,70,1,0,772,64.4,48.8,1022.7,10.0,5.5,9.9,999.9,73.0,53.1,0.0,999.9,0,0,0,0,0,0
2017-08-26,7,34,8,2017,42,80,173,4,3,2,42,195,22,40,34,4,13,35,1,0,45,3,0,1,0,0,1,0,1,0,0,0,0,30,9,0,780,68.6,52.2,1023.8,10.0,5.7,8.9,999.9,78.1,59.0,0.0,999.9,0,0,0,0,0,0
2017-08-27,1,34,8,2017,31,96,165,3,8,3,39,177,18,39,30,6,15,34,0,0,60,4,0,1,0,0,1,0,0,0,0,0,0,17,8,0,755,70.3,54.2,1019.6,10.0,7.4,9.9,15.0,79.0,64.0,0.0,999.9,0,1,0,0,0,0
2017-08-28,2,35,8,2017,62,63,107,4,9,2,40,180,24,37,27,4,12,27,0,0,50,1,0,0,2,0,1,0,0,0,0,0,0,33,3,0,688,70.6,61.1,1015.9,9.7,4.6,9.9,999.9,78.1,66.0,0.16,999.9,0,1,0,0,1,0
2017-08-29,3,35,8,2017,49,66,113,4,4,1,40,172,18,43,26,10,20,40,2,0,60,0,7,3,1,2,1,0,0,0,0,0,0,35,6,1,724,70.0,62.4,1016.2,8.5,4.1,8.9,999.9,75.9,63.0,0.04,999.9,0,1,0,0,0,0
2017-08-30,4,35,8,2017,55,69,127,7,5,2,33,212,18,38,33,6,16,39,0,1,61,0,4,1,1,0,4,0,0,0,0,0,0,50,5,1,788,70.3,59.9,1017.0,9.5,4.4,8.0,999.9,81.0,61.0,0.0,999.9,0,0,0,0,0,0
2017-08-31,5,35,8,2017,58,70,125,6,2,3,48,143,8,35,41,7,17,30,0,1,69,3,6,0,0,0,1,2,1,0,0,0,0,52,7,0,735,70.1,59.2,1018.9,9.9,11.1,17.1,21.0,75.0,66.9,0.0,999.9,0,0,0,0,0,0
2017-09-01,6,35,9,2017,127,89,135,4,11,9,62,184,23,51,36,4,21,38,1,0,51,0,2,0,1,0,1,0,0,0,1,0,0,56,12,0,919,64.5,49.8,1020.6,9.8,12.7,15.9,21.0,69.1,57.9,0.0,999.9,0,0,0,0,0,0
2017-09-02,7,35,9,2017,39,75,140,6,9,0,49,184,13,46,28,2,12,41,2,3,54,2,0,1,0,1,0,0,0,0,0,0,0,58,6,0,771,64.0,45.8,1017.3,10.0,4.1,8.9,999.9,73.9,50.0,0.0,999.9,0,0,0,0,0,0
2017-09-03,1,35,9,2017,36,95,152,4,3,5,47,163,16,29,23,4,25,23,1,0,73,2,0,0,0,3,2,0,0,0,0,0,0,43,8,0,757,68.4,55.0,1014.6,9.7,6.3,22.0,26.0,84.0,57.0,0.26,999.9,0,1,0,0,0,0
2017-09-04,2,36,9,2017,30,78,167,2,9,2,53,138,16,30,29,4,14,24,0,0,55,3,0,1,0,0,2,0,0,0,0,0,0,51,8,0,716,73.5,58.6,1008.9,9.8,10.9,18.1,25.1,84.0,68.0,0.0,999.9,0,1,0,0,0,0
2017-09-05,3,36,9,2017,70,61,137,2,6,2,36,154,19,38,23,2,11,30,0,1,53,0,0,2,0,0,1,1,0,0,0,0,0,53,2,0,704,64.1,48.9,1010.5,10.0,11.0,19.0,24.1,73.9,55.0,0.0,999.9,0,0,0,0,0,0
2017-09-06,4,36,9,2017,60,76,103,5,2,1,33,159,18,28,26,5,12,29,0,0,51,4,0,1,0,0,0,0,0,0,0,0,0,34,1,0,648,58.4,45.0,1014.9,10.0,8.0,12.0,15.0,66.9,50.0,0.0,999.9,0,0,0,0,0,0
2017-09-07,5,36,9,2017,56,66,119,1,6,1,35,188,22,43,40,6,14,29,0,1,58,1,3,1,0,2,1,0,1,0,0,0,0,28,6,0,728,60.6,46.2,1016.7,10.0,7.7,15.0,21.0,70.0,53.1,0.0,999.9,0,1,0,0,0,0
2017-09-08,6,36,9,2017,47,73,127,6,5,4,43,167,14,28,37,3,14,43,0,0,55,1,0,2,2,3,0,0,0,0,0,0,0,24,4,0,702,63.5,48.5,1020.7,10.0,5.3,13.0,999.9,72.0,59.0,0.0,999.9,0,1,0,0,0,0
2017-09-09,7,36,9,2017,56,76,142,1,7,3,40,187,20,36,25,8,14,25,1,1,59,4,0,1,1,0,1,0,0,0,0,0,0,23,4,0,735,64.5,48.5,1027.6,10.0,8.9,14.0,18.1,71.1,57.0,0.0,999.9,0,0,0,0,0,0
2017-09-10,1,36,9,2017,38,74,171,3,9,1,39,172,14,37,36,4,17,26,0,0,62,1,0,0,1,2,0,0,0,0,0,0,0,24,8,0,739,62.5,46.4,1029.3,10.0,6.9,11.1,14.0,69.1,53.1,0.0,999.9,0,0,0,0,0,0
2017-09-11,2,37,9,2017,64,70,118,1,6,4,46,167,13,41,31,4,12,30,0,0,43,0,0,0,2,0,3,1,1,0,0,0,0,28,6,0,691,64.0,48.8,1024.9,10.0,5.1,8.9,999.9,73.9,55.0,0.0,999.9,0,0,0,0,0,0
2017-09-12,3,37,9,2017,62,57,136,1,5,4,38,194,19,23,31,4,18,43,0,0,42,3,4,0,1,1,0,0,0,0,0,0,0,33,7,0,726,67.0,54.0,1016.0,10.0,7.2,13.0,999.9,77.0,57.9,0.0,999.9,0,0,0,0,0,0
2017-09-13,4,37,9,2017,52,77,114,4,7,4,37,180,21,19,28,5,14,44,1,0,60,2,0,0,0,1,2,0,1,0,0,0,0,30,3,0,706,67.6,60.1,1008.3,9.3,5.2,9.9,999.9,75.9,64.0,0.0,999.9,0,1,0,0,0,0
2017-09-14,5,37,9,2017,62,59,143,0,6,2,44,205,22,27,27,2,12,29,0,0,58,1,0,1,1,0,1,0,0,0,0,0,0,31,1,0,734,67.9,61.0,1010.3,7.5,3.9,7.0,999.9,80.1,59.0,0.07,999.9,1,0,0,0,0,0
2017-09-15,6,37,9,2017,58,80,147,2,4,5,36,231,18,28,26,5,12,47,0,0,69,5,1,1,1,1,1,0,0,0,0,0,0,29,1,0,808,74.9,60.5,1014.5,10.0,7.5,12.0,17.1,88.0,64.0,0.0,999.9,0,0,0,0,0,0
2017-09-16,7,37,9,2017,39,117,163,2,4,4,45,194,17,32,41,8,18,29,0,1,69,2,2,1,2,0,0,0,0,0,0,0,0,31,5,0,826,77.8,61.5,1016.7,10.0,7.8,11.1,20.0,88.0,66.9,0.0,999.9,0,0,0,0,0,0
2017-09-17,1,37,9,2017,42,98,191,4,4,3,39,205,23,25,29,3,8,29,0,0,67,4,0,0,1,1,2,1,0,0,0,0,0,22,11,0,812,78.4,62.9,1016.0,10.0,7.1,11.1,999.9,88.0,69.1,0.0,999.9,0,0,0,0,0,0
2017-09-18,2,38,9,2017,65,75,144,4,5,5,42,190,20,32,35,5,10,41,0,0,67,2,0,0,2,0,1,0,1,0,0,0,0,23,3,0,772,69.2,56.5,1017.9,10.0,7.5,12.0,19.0,80.1,59.0,0.0,999.9,0,0,0,0,0,0
2017-09-19,3,38,9,2017,45,66,144,3,10,1,40,188,17,28,29,4,15,33,2,0,46,1,1,0,0,0,2,0,0,0,0,0,0,29,4,0,708,70.3,63.6,1013.5,7.7,5.7,9.9,999.9,78.1,66.0,0.16,999.9,0,1,0,0,0,0
2017-09-20,4,38,9,2017,62,92,154,5,7,2,49,184,18,34,35,7,7,45,0,0,76,0,1,3,0,2,1,0,0,0,0,0,0,38,5,0,827,76.7,65.5,1011.7,9.4,7.3,14.0,22.9,91.9,66.0,0.07,999.9,0,0,0,0,0,0
2017-09-21,5,38,9,2017,63,98,143,4,5,2,39,194,21,45,29,4,10,30,3,1,71,2,2,0,1,0,1,1,0,1,0,0,0,35,2,0,807,84.0,66.9,1013.4,10.0,5.9,11.1,14.0,95.0,73.9,0.0,999.9,0,0,0,0,0,0
2017-09-22,6,38,9,2017,45,76,150,2,10,0,47,194,20,29,33,3,17,47,0,0,69,2,1,1,1,1,4,0,0,0,0,0,0,41,4,0,797,85.2,67.3,1015.8,10.0,6.0,11.1,15.0,95.0,75.0,0.0,999.9,0,0,0,0,0,0
2017-09-23,7,38,9,2017,47,108,200,5,3,4,39,184,18,35,31,8,19,33,0,1,57,1,1,2,1,2,2,1,1,0,0,0,0,21,6,0,830,84.4,66.5,1016.3,10.0,5.3,12.0,999.9,95.0,75.0,0.0,999.9,0,0,0,0,0,0
2017-09-24,1,38,9,2017,40,105,216,2,12,5,44,178,18,34,35,1,8,27,0,0,40,2,0,1,0,1,0,1,0,0,0,0,0,32,9,0,811,82.3,63.6,1016.6,10.0,5.7,11.1,15.0,91.9,73.0,0.0,999.9,0,0,0,0,0,0
2017-09-25,2,39,9,2017,64,84,138,2,4,2,51,207,13,38,31,5,12,35,2,0,84,3,0,2,0,0,1,0,0,0,0,0,0,40,3,0,821,81.1,58.7,1014.2,10.0,5.6,14.0,999.9,91.9,71.1,0.0,999.9,0,0,0,0,0,0
2017-09-26,3,39,9,2017,58,80,136,4,6,1,48,190,11,29,26,3,14,38,0,1,62,3,1,0,1,0,0,0,0,0,0,0,0,33,4,0,749,82.0,59.4,1012.4,10.0,7.5,15.0,19.0,93.0,72.0,0.0,999.9,0,0,0,0,0,0
2017-09-27,4,39,9,2017,54,67,151,1,7,3,34,176,18,42,24,3,14,39,0,1,50,1,1,0,0,0,1,0,0,0,0,0,0,36,3,0,726,70.8,54.9,1016.6,10.0,10.1,15.0,18.1,87.1,64.0,0.0,999.9,0,0,0,0,0,0
2017-09-28,5,39,9,2017,47,66,130,2,9,4,45,179,17,30,25,4,13,43,0,1,65,2,0,0,0,1,0,1,1,0,0,0,0,30,1,0,716,62.9,44.6,1021.2,10.0,7.8,14.0,999.9,73.0,54.0,0.0,999.9,0,0,0,0,0,0
2017-09-29,6,39,9,2017,58,85,135,2,6,5,33,207,25,30,30,7,15,45,0,1,63,7,3,2,1,0,2,0,0,0,0,0,0,43,4,1,810,64.3,46.4,1021.0,10.0,9.6,15.0,20.0,70.0,60.1,0.0,999.9,0,0,0,0,0,0
2017-09-30,7,39,9,2017,53,91,151,2,3,5,29,183,15,35,36,4,16,25,2,0,57,0,0,0,0,0,1,0,0,0,0,0,0,29,8,0,745,61.8,45.3,1028.1,10.0,9.5,17.1,21.0,66.0,57.0,0.0,999.9,0,0,0,0,0,0
2017-10-01,1,39,10,2017,86,85,184,1,10,7,57,182,10,45,31,2,13,35,1,1,50,2,1,1,1,2,2,1,0,0,0,0,0,26,14,0,850,61.5,41.3,1024.2,10.0,8.2,13.0,20.0,72.0,52.0,0.0,999.9,0,0,0,0,0,0
2017-10-02,2,40,10,2017,54,76,123,5,3,4,42,196,21,34,33,3,14,38,1,0,72,2,1,2,1,0,0,0,0,0,0,0,0,24,3,0,752,70.5,47.5,1020.0,10.0,9.0,15.0,20.0,82.9,61.0,0.0,999.9,0,0,0,0,0,0
2017-10-03,3,40,10,2017,48,61,124,1,8,2,56,206,20,29,31,9,12,34,0,0,51,2,0,2,1,0,6,0,0,0,0,0,0,33,2,0,738,72.2,59.5,1022.5,9.3,10.7,14.0,21.0,79.0,66.9,0.0,999.9,0,1,0,0,0,0
2017-10-04,4,40,10,2017,50,83,118,3,3,5,43,193,22,27,36,4,13,41,0,1,63,2,2,1,0,0,2,1,0,0,0,0,0,27,2,0,742,70.7,63.3,1024.1,9.5,9.2,15.0,19.0,75.0,66.0,0.12,999.9,0,1,0,0,0,0
2017-10-05,5,40,10,2017,52,81,139,5,8,4,51,166,20,39,34,3,15,36,0,0,54,1,0,2,0,0,1,1,0,0,0,0,0,35,0,0,747,65.9,51.9,1021.7,10.0,4.4,8.9,999.9,75.9,55.9,0.06,999.9,0,0,0,0,0,0
2017-10-06,6,40,10,2017,56,67,135,1,6,2,48,199,17,30,33,4,25,39,0,0,50,4,0,0,0,0,1,0,0,0,0,0,0,27,4,0,748,65.2,61.7,1015.6,4.4,5.7,12.0,15.9,72.0,62.1,0.13,999.9,0,1,0,0,0,0
2017-10-07,7,40,10,2017,39,93,137,5,9,0,35,201,20,33,28,1,10,25,0,0,45,3,0,0,1,0,0,1,0,0,0,0,0,20,5,0,711,70.5,61.4,1004.4,8.6,13.0,24.1,42.0,80.1,62.1,0.19,999.9,0,1,0,0,0,0
2017-10-08,1,40,10,2017,34,82,178,7,7,1,25,156,15,28,44,4,10,38,1,0,56,1,0,1,1,1,1,0,0,0,0,0,0,22,4,0,717,65.5,53.6,1007.0,10.0,9.4,18.1,31.1,80.1,55.9,0.44,999.9,0,0,0,0,0,0
2017-10-09,2,41,10,2017,50,76,145,4,0,1,38,198,12,43,30,8,11,35,1,1,57,5,0,1,0,0,0,2,0,0,0,0,0,21,7,0,746,67.5,51.8,1010.1,10.0,3.2,8.0,999.9,82.0,55.0,0.0,999.9,0,0,0,0,0,0
2017-10-10,3,41,10,2017,59,81,111,3,8,2,46,190,16,23,28,2,7,35,0,0,57,1,0,0,2,0,3,1,1,1,0,0,0,24,2,0,703,63.9,57.0,1018.4,9.4,11.8,17.1,21.0,72.0,59.0,0.0,999.9,0,1,0,0,0,0
2017-10-11,4,41,10,2017,43,67,98,3,3,0,31,157,21,30,23,4,12,45,0,0,42,2,0,0,0,0,0,0,0,0,0,0,0,29,7,0,617,59.5,56.5,1015.6,4.4,13.7,22.9,29.9,63.0,57.0,0.99,999.9,0,1,0,0,0,0
2017-10-12,5,41,10,2017,68,70,133,3,3,2,52,208,19,27,19,2,10,50,0,0,56,2,4,0,1,1,1,1,1,0,0,0,0,31,1,0,765,58.1,53.5,1020.9,9.2,6.9,13.0,999.9,60.1,57.0,0.16,999.9,0,1,0,0,0,0
2017-10-13,6,41,10,2017,46,83,148,4,12,2,38,183,20,31,38,5,18,52,0,0,46,3,0,2,0,0,1,1,0,0,1,0,0,30,4,0,768,62.1,55.4,1019.5,8.3,6.2,9.9,999.9,73.9,54.0,0.0,999.9,0,0,0,0,0,0
2017-10-14,7,41,10,2017,33,76,124,2,3,3,39,155,11,38,45,2,12,29,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,14,8,0,647,64.6,61.3,1016.3,5.0,5.0,9.9,999.9,73.0,62.1,0.0,999.9,1,1,0,0,1,0
2017-10-15,1,41,10,2017,37,88,127,2,10,2,21,162,18,37,27,3,5,21,0,0,50,4,0,0,0,1,0,1,0,0,0,0,0,20,3,0,639,60.9,55.7,1012.4,8.7,12.9,27.0,42.9,68.0,52.0,5.2,999.9,0,1,0,0,1,0
2017-10-16,2,42,10,2017,53,89,124,2,7,2,47,217,25,28,30,8,8,32,0,0,57,0,0,0,0,0,2,0,0,0,0,0,0,23,7,0,761,52.3,40.1,1025.0,10.0,7.1,13.0,999.9,63.0,43.0,0.31,999.9,0,0,0,0,0,0
2017-10-17,3,42,10,2017,72,71,134,1,7,4,40,158,21,27,27,2,14,48,0,0,51,1,3,1,0,2,2,0,1,0,0,0,0,30,1,1,719,57.4,40.2,1022.3,10.0,9.9,18.1,24.1,71.1,48.9,0.0,999.9,0,0,0,0,0,0
2017-10-18,4,42,10,2017,61,67,134,2,5,4,47,190,15,37,37,6,18,50,1,0,57,2,3,1,0,0,2,1,0,0,0,0,0,26,8,0,774,60.0,41.0,1020.0,10.0,10.2,19.0,26.0,71.1,50.0,0.0,999.9,0,0,0,0,0,0
2017-10-19,5,42,10,2017,57,75,137,0,5,4,46,204,19,30,25,10,10,49,0,1,67,3,1,0,1,0,3,0,0,0,0,0,0,22,4,0,773,61.1,37.6,1019.5,10.0,7.2,12.0,999.9,69.1,53.1,0.0,999.9,0,0,0,0,0,0
2017-10-20,6,42,10,2017,60,80,153,3,9,1,44,234,18,36,28,2,16,62,0,0,59,0,0,1,0,0,2,0,0,0,0,0,0,34,7,0,849,64.7,46.0,1020.2,10.0,7.4,13.0,999.9,80.1,54.0,0.0,999.9,0,0,0,0,0,0
2017-10-21,7,42,10,2017,57,88,174,2,7,2,41,191,20,50,27,8,12,34,0,0,53,2,0,0,0,1,2,0,1,0,0,0,0,33,9,0,814,68.6,51.9,1016.8,10.0,11.3,18.1,26.0,78.1,62.1,0.0,999.9,0,0,0,0,0,0
2017-10-22,1,42,10,2017,33,82,154,4,7,5,38,175,21,45,29,2,8,34,0,0,55,2,0,1,0,0,0,1,2,0,0,0,0,31,9,0,738,66.0,56.6,1014.3,8.6,12.5,21.0,28.9,73.9,52.0,0.0,999.9,0,1,0,0,0,0
2017-10-23,2,43,10,2017,64,80,115,3,6,4,61,184,20,43,30,2,10,42,0,0,41,2,0,0,0,0,1,0,0,0,0,0,0,30,1,0,739,53.1,51.5,1010.8,7.6,8.6,13.0,17.1,54.0,52.0,1.19,999.9,0,1,0,0,0,0
2017-10-24,3,43,10,2017,50,64,109,3,6,3,38,192,18,39,34,3,16,31,0,1,41,2,4,0,0,0,0,1,0,0,1,0,0,27,5,1,689,47.8,44.9,1002.9,7.8,11.0,14.0,22.0,54.0,44.1,0.51,999.9,0,1,0,0,0,0
2017-10-25,4,43,10,2017,51,71,119,4,6,1,41,183,21,31,27,3,14,44,0,0,55,1,3,0,0,0,0,2,0,0,0,0,0,33,4,0,714,44.8,33.6,1008.7,10.0,7.0,12.0,17.1,54.0,37.9,0.43,999.9,0,0,0,0,0,0
2017-10-26,5,43,10,2017,66,64,127,2,6,4,38,185,26,40,24,7,21,41,1,0,50,3,3,0,0,0,0,2,1,0,0,0,0,37,4,1,753,48.2,37.4,1009.4,10.0,7.5,15.0,22.9,61.0,39.0,0.0,999.9,0,0,0,0,0,0
2017-10-27,6,43,10,2017,70,95,123,3,2,3,47,211,18,48,43,7,15,45,0,0,52,3,0,0,1,0,0,1,1,0,0,0,0,26,4,0,818,45.3,33.6,1007.1,10.0,13.6,19.0,27.0,57.9,39.0,0.0,999.9,0,0,0,0,0,0
2017-10-28,7,43,10,2017,48,80,137,4,6,0,48,177,12,48,35,3,10,32,2,0,38,1,0,0,0,1,2,1,0,0,0,0,0,26,6,0,717,38.7,31.1,1012.0,9.4,10.9,17.1,24.1,41.0,36.0,0.0,999.9,0,1,1,0,0,0
2017-10-29,1,43,10,2017,34,89,149,1,4,0,41,166,12,28,38,5,11,29,0,1,47,0,0,0,1,0,2,0,1,0,0,0,0,31,6,0,696,40.0,27.8,1012.5,10.0,7.6,13.0,999.9,46.0,33.1,0.01,999.9,0,0,0,0,0,0
2017-10-30,2,44,10,2017,50,70,121,4,4,4,38,158,28,50,31,3,12,38,3,1,48,0,0,1,0,2,3,0,0,0,0,0,0,33,5,1,708,45.0,30.4,1006.8,10.0,11.5,20.0,33.0,51.1,42.1,0.0,999.9,0,0,0,0,0,0
2017-10-31,3,44,10,2017,52,105,137,2,9,2,68,157,16,45,38,2,7,34,0,0,57,2,0,0,0,0,0,1,0,0,0,0,0,21,2,0,757,37.8,22.7,1018.5,10.0,12.2,20.0,27.0,42.1,35.1,0.0,999.9,0,0,1,0,0,0
2017-11-01,4,44,11,2017,106,92,125,1,21,10,52,176,18,34,23,5,8,38,1,1,59,3,0,0,0,0,3,1,0,0,0,0,0,35,7,0,819,39.8,29.6,1017.5,9.3,6.8,13.0,18.1,44.1,37.0,0.0,999.9,0,1,0,0,0,0
2017-11-02,5,44,11,2017,46,74,135,2,3,4,49,172,30,29,30,6,9,46,0,1,54,2,0,1,1,0,1,0,1,0,0,0,0,24,2,0,722,47.6,46.5,1011.6,2.9,4.9,9.9,999.9,52.0,42.1,0.34,999.9,0,1,0,0,0,0
2017-11-03,6,44,11,2017,75,87,122,1,8,3,37,216,16,43,36,4,10,43,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,38,3,1,789,45.9,38.8,1024.7,8.9,10.4,14.0,17.1,50.0,39.9,0.07,999.9,0,0,0,0,0,0
2017-11-04,7,44,11,2017,41,82,142,4,7,5,44,183,19,51,37,6,17,30,0,1,48,2,0,0,0,0,1,0,0,0,0,0,0,28,6,0,754,46.0,41.2,1020.1,6.3,8.3,15.0,999.9,48.9,43.0,0.0,999.9,1,1,0,0,1,0
2017-11-05,1,44,11,2017,44,109,157,3,3,6,37,166,12,45,28,2,13,32,0,0,63,4,4,1,0,0,0,1,0,0,0,0,0,34,9,0,773,51.5,50.4,1009.7,3.3,2.9,15.0,19.0,53.6,48.9,0.44,999.9,1,1,0,0,0,0
2017-11-06,2,45,11,2017,43,55,115,8,4,2,50,190,25,44,29,4,5,45,1,1,52,0,0,0,0,0,1,0,0,0,0,0,0,38,5,0,717,41.7,32.8,1021.2,10.0,10.3,17.1,999.9,51.1,33.1,0.01,999.9,0,0,0,0,0,0
2017-11-07,3,45,11,2017,42,73,114,5,3,3,47,176,11,26,32,7,16,36,0,0,48,1,0,1,2,1,1,1,0,0,0,0,0,29,1,1,677,43.4,33.4,1026.2,10.0,10.3,15.0,21.0,48.0,37.9,0.0,999.9,0,0,0,0,0,0
2017-11-08,4,45,11,2017,43,65,141,2,6,1,40,199,28,52,27,2,14,42,0,0,57,2,0,0,0,1,2,0,0,0,0,0,0,27,7,0,758,37.8,27.1,1027.5,10.0,4.6,8.9,999.9,46.9,28.9,0.0,999.9,0,0,0,0,0,0
2017-11-09,5,45,11,2017,55,40,111,1,4,1,48,170,16,28,36,6,16,24,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,655,39.0,25.9,1022.1,10.0,9.0,15.9,24.1,46.9,34.0,0.0,999.9,0,0,0,0,0,0
2017-11-10,6,45,11,2017,61,65,107,2,6,3,43,172,10,36,27,6,16,40,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,32,5,1,678,24.9,11.2,1034.5,9.7,8.4,17.1,24.1,34.0,19.9,0.0,999.9,0,0,1,0,0,0
2017-11-11,7,45,11,2017,47,68,129,2,6,2,35,175,19,46,30,3,8,33,0,1,47,0,0,0,1,0,2,0,0,0,0,0,0,28,6,0,688,30.1,16.7,1031.2,10.0,7.9,11.1,17.1,37.0,26.1,0.0,999.9,0,0,0,0,0,0
2017-11-12,1,45,11,2017,30,78,153,2,7,2,40,140,21,47,32,2,11,34,1,0,35,2,0,0,0,1,3,0,1,0,0,0,0,19,4,0,665,39.0,31.3,1026.5,8.9,3.5,8.0,999.9,41.0,37.0,0.01,999.9,0,1,0,0,0,0
2017-11-13,2,46,11,2017,64,74,130,3,2,4,43,173,13,40,41,5,12,31,0,0,45,3,0,1,1,0,0,0,0,0,0,0,0,28,5,0,718,37.9,34.4,1031.6,6.3,5.2,8.9,999.9,42.1,32.0,0.09,999.9,0,0,0,0,0,0
2017-11-14,3,46,11,2017,51,83,113,3,6,2,56,172,14,37,29,3,16,35,0,0,43,1,4,1,0,0,0,0,1,0,0,0,0,28,2,0,700,40.8,34.1,1026.6,7.1,7.3,14.0,20.0,50.0,33.1,0.0,999.9,0,0,0,0,0,0
2017-11-15,4,46,11,2017,55,63,125,0,4,2,52,186,24,24,26,2,8,43,0,0,50,1,3,0,0,0,2,1,0,0,0,0,0,36,2,0,709,47.9,40.7,1013.7,7.9,10.6,15.0,21.0,52.0,44.1,0.05,999.9,0,1,0,0,0,0
2017-11-16,5,46,11,2017,55,90,92,2,8,5,48,216,21,32,34,4,16,30,0,0,47,3,1,0,0,4,0,0,0,0,0,0,0,50,6,0,764,36.2,27.6,1021.2,10.0,10.4,22.0,31.1,48.0,32.0,0.18,999.9,0,0,0,0,0,0
2017-11-17,6,46,11,2017,65,64,101,4,3,4,47,182,30,42,28,2,13,53,2,0,49,0,2,0,0,3,0,0,0,0,0,0,0,38,4,2,738,39.5,31.9,1019.2,9.2,8.8,15.9,22.0,45.0,35.6,0.0,999.9,0,1,0,0,1,0
2017-11-18,7,46,11,2017,44,91,125,1,5,6,37,189,11,30,43,5,11,31,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,696,43.7,41.9,1000.4,4.0,12.2,22.9,28.9,48.0,36.0,0.53,999.9,0,1,1,0,0,0
2017-11-19,1,46,11,2017,33,86,150,1,7,2,28,150,14,42,37,4,14,32,0,0,56,2,1,0,0,1,0,0,1,0,0,0,0,23,6,0,690,35.0,23.1,1015.6,10.0,12.3,19.0,28.0,39.9,30.0,0.57,999.9,0,0,0,0,0,0
2017-11-20,2,47,11,2017,57,75,116,1,9,3,36,206,24,41,38,3,11,39,0,0,56,1,0,0,0,0,1,0,0,0,0,0,0,41,4,0,762,39.2,26.4,1015.0,10.0,11.8,19.0,27.0,54.0,30.0,0.0,999.9,0,0,0,0,0,0
2017-11-21,3,47,11,2017,41,75,114,1,3,4,39,164,15,36,36,3,4,46,1,0,43,1,4,0,1,0,1,0,0,0,0,0,0,37,3,0,672,42.1,29.1,1009.4,10.0,13.3,20.0,31.1,48.0,34.0,0.0,999.9,0,1,0,0,0,0
2017-11-22,4,47,11,2017,59,62,99,2,3,1,39,166,17,41,31,2,8,40,0,0,33,2,1,0,1,0,4,0,0,0,0,0,0,40,4,0,655,29.2,15.3,1026.2,10.0,8.0,13.0,18.1,35.1,23.0,0.04,999.9,0,0,0,0,0,0
2017-11-23,5,47,11,2017,28,82,131,1,3,3,23,122,10,18,24,2,5,26,0,0,46,1,2,1,0,0,6,0,0,0,0,0,0,7,2,0,543,37.2,21.7,1019.2,10.0,8.0,15.0,999.9,48.0,30.9,0.0,999.9,0,0,0,0,0,0
2017-11-24,6,47,11,2017,56,83,116,1,1,1,45,192,12,25,29,1,14,28,0,0,42,4,6,0,0,0,2,0,0,0,0,0,0,23,1,1,683,44.8,31.5,1007.6,10.0,10.0,18.1,26.0,62.1,34.0,0.0,999.9,0,0,0,0,0,0
