date,latitude,longitude,domestic
2014-01-01 03:25:00 UTC,41.794754195,-87.582526567,true
2014-01-01 03:30:00 UTC,41.988630807,-87.812829371,false
2014-01-01 03:30:00 UTC,41.891280766,-87.631118582,false
2014-01-01 03:30:00 UTC,41.86661375,-87.62413407,false
2014-01-01 03:39:00 UTC,41.917272112,-87.665746145,false
2014-01-01 03:45:00 UTC,41.898516209,-87.637246929,false
2014-01-01 03:45:00 UTC,41.909978245,-87.776462515,true
2014-01-01 03:45:00 UTC,41.923704976,-87.715837269,false
2014-01-01 03:45:00 UTC,41.891280766,-87.631118582,false
2014-01-01 03:45:00 UTC,41.75963392,-87.612701246,true
2014-01-01 03:50:00 UTC,41.936615524,-87.729576105,false
2014-01-01 03:50:00 UTC,41.834638848,-87.65105794,true
2014-01-01 03:57:00 UTC,41.889179729,-87.633088075,false
2014-01-01 04:00:00 UTC,41.934132295,-87.720823164,true
2014-01-01 04:00:00 UTC,41.870865856,-87.686154805,false
2014-01-01 04:00:00 UTC,41.757212932,-87.56313262,false
2014-01-01 04:00:00 UTC,41.769286936,-87.618183502,true
2014-01-01 04:00:00 UTC,41.824547259,-87.633121383,true
2014-01-01 04:00:00 UTC,41.90316534,-87.629210442,false
2014-01-01 04:00:00 UTC,41.904151891,-87.663851414,false
2014-01-01 04:00:00 UTC,41.896148189,-87.765442413,true
2014-01-01 04:00:00 UTC,41.784757558,-87.629015193,true
2014-01-01 04:00:00 UTC,41.985445197,-87.668348394,true
2014-01-01 04:00:00 UTC,41.729287633,-87.608812846,false
2014-01-01 04:00:00 UTC,41.68897153,-87.652006202,false
2014-01-01 04:00:00 UTC,41.972299199,-87.68588653,true
2014-01-01 04:00:00 UTC,41.890051565,-87.62891376,false
2014-01-01 04:00:00 UTC,41.817468354,-87.62305508,true
2014-01-01 04:05:00 UTC,41.880513166,-87.743992473,false
2014-01-01 04:08:00 UTC,41.769286936,-87.618183502,true
2014-01-01 04:10:00 UTC,41.747210589,-87.601432604,false
2014-01-01 04:15:00 UTC,41.968409504,-87.712504438,false
2014-01-01 04:15:00 UTC,41.847368095,-87.702669116,true
2014-01-01 04:15:00 UTC,41.718452107,-87.644350846,true
2014-01-01 04:17:00 UTC,41.760490977,-87.679359084,true
2014-01-01 04:18:00 UTC,41.943852946,-87.784427263,true
2014-01-01 04:21:00 UTC,41.82716086,-87.641447355,false
2014-01-01 04:25:00 UTC,41.778883826,-87.664206366,false
2014-01-01 04:29:00 UTC,41.836606769,-87.714583573,false
2014-01-01 04:30:00 UTC,41.875411327,-87.714209424,true
2014-01-01 04:30:00 UTC,41.706875037,-87.628265515,false
2014-01-01 04:30:00 UTC,41.72230058,-87.654189088,false
2014-01-01 04:30:00 UTC,41.856113138,-87.72488284,false
2014-01-01 04:30:00 UTC,41.766927742,-87.575098316,true
