crimedate,weekday,dayofmonth,julian_date,weekno,month,quarter,year,temp,dewp,slp,visib,wdsp,mxpsd,prcp,sndp,fog,num_crimes
2017-10-26,5,26,299,43,10,4,2017,48.2,37.4,1009.4,10.0,7.5,15.0,0.0,0.0,0,753
2017-07-31,2,31,212,31,7,3,2017,76.8,60.3,1020.8,10.0,3.5,11.1,0.0,0.0,0,793
2017-09-23,7,23,266,38,9,3,2017,84.4,66.5,1016.3,10.0,5.3,12.0,0.0,0.0,0,830
2017-07-15,7,15,196,28,7,3,2017,71.0,59.1,1019.5,10.0,5.2,12.0,0.0,0.0,0,888
2017-12-08,6,08,342,49,12,4,2017,25.2,9.6,1018.0,10.0,10.3,18.1,0.0,0.0,0,735
2017-02-12,1,12,43,6,2,1,2017,41.3,26.9,1017.0,9.9,14.3,28.0,0.0,0.0,0,677
2017-04-08,7,08,98,14,4,2,2017,51.2,27.3,1016.5,10.0,9.2,15.9,0.0,0.0,0,696
2017-07-05,4,05,186,27,7,3,2017,78.3,61.5,1018.0,8.8,6.4,12.0,0.0,0.0,0,858
2017-08-26,7,26,238,34,8,3,2017,68.6,52.2,1023.8,10.0,5.7,8.9,0.0,0.0,0,780
2017-10-16,2,16,289,42,10,4,2017,52.3,40.1,1025.0,10.0,7.1,13.0,0.31,0.0,0,762
2017-04-23,1,23,113,16,4,2,2017,54.9,29.2,1020.0,10.0,4.0,12.0,0.0,0.0,0,703
2017-10-01,1,01,274,39,10,4,2017,61.5,41.3,1024.2,10.0,8.2,13.0,0.0,0.0,0,851
2017-11-20,2,20,324,47,11,4,2017,39.2,26.4,1015.0,10.0,11.8,19.0,0.0,0.0,0,762
2017-06-21,4,21,172,25,6,2,2017,68.5,56.2,1013.7,10.0,5.8,12.0,0.01,0.0,0,786
2017-11-11,7,11,315,45,11,4,2017,30.1,16.7,1031.2,10.0,7.9,11.1,0.0,0.0,0,688
2017-06-27,3,27,178,26,6,2,2017,65.3,45.7,1018.6,10.0,6.0,13.0,0.0,0.0,0,772
2017-08-15,3,15,227,33,8,3,2017,76.5,65.3,1010.7,9.8,6.6,12.0,0.0,0.0,0,795
2017-05-13,7,13,133,19,5,2,2017,63.2,45.4,1012.0,10.0,6.4,14.0,0.0,0.0,0,724
2017-05-15,2,15,135,20,5,2,2017,64.9,45.9,1013.7,10.0,6.7,12.0,0.0,0.0,0,871
2017-08-30,4,30,242,35,8,3,2017,70.3,59.9,1017.0,9.5,4.4,8.0,0.0,0.0,0,787
2017-12-04,2,04,338,49,12,4,2017,57.1,40.1,1010.5,10.0,15.2,25.1,0.0,0.0,0,809
2017-05-30,3,30,150,22,5,2,2017,66.0,44.8,1012.7,10.0,9.7,18.1,0.0,0.0,0,814
2017-02-17,6,17,48,7,2,1,2017,46.4,28.9,1005.9,10.0,6.9,15.9,0.0,0.0,0,830
2017-09-17,1,17,260,37,9,3,2017,78.4,62.9,1016.0,10.0,7.1,11.1,0.0,0.0,0,812
2017-08-10,5,10,222,32,8,3,2017,75.6,58.7,1017.5,10.0,7.7,15.9,0.0,0.0,0,790
2017-02-09,5,09,40,6,2,1,2017,20.2,3.0,1024.6,10.0,12.3,17.1,0.0,0.0,0,668
2017-02-10,6,10,41,6,2,1,2017,26.7,13.6,1019.2,10.0,12.1,22.9,0.0,0.0,0,744
2017-11-22,4,22,326,47,11,4,2017,29.2,15.3,1026.2,10.0,8.0,13.0,0.04,0.0,0,655
2017-02-05,1,05,36,5,2,1,2017,34.0,16.6,1015.6,10.0,10.2,17.1,0.0,0.0,0,695
2017-05-12,6,12,132,19,5,2,2017,59.0,42.2,1014.4,10.0,6.3,14.0,0.0,0.0,0,848
2017-02-14,3,14,45,7,2,1,2017,41.4,25.6,1012.1,10.0,11.0,19.0,0.0,0.0,0,711
2017-12-02,7,02,336,48,12,4,2017,44.2,28.7,1020.8,10.0,4.9,8.0,0.0,0.0,0,758
2017-09-29,6,29,272,39,9,3,2017,64.3,46.4,1021.0,10.0,9.6,15.0,0.0,0.0,0,809
2017-04-26,4,26,116,17,4,2,2017,71.3,55.3,997.8,10.0,11.2,20.0,0.0,0.0,0,758
2017-08-29,3,29,241,35,8,3,2017,70.0,62.4,1016.2,8.5,4.1,8.9,0.04,0.0,0,723
2017-08-11,6,11,223,32,8,3,2017,74.0,60.8,1014.1,10.0,8.5,15.0,0.0,0.0,0,765
2017-09-06,4,06,249,36,9,3,2017,58.4,45.0,1014.9,10.0,8.0,12.0,0.0,0.0,0,648
2017-01-29,1,29,29,4,1,1,2017,27.6,15.5,1011.1,9.8,9.0,14.0,0.0,0.0,0,633
2017-04-25,3,25,115,17,4,2,2017,66.4,45.7,1004.9,10.0,9.8,15.0,0.0,0.0,0,757
2017-10-19,5,19,292,42,10,4,2017,61.1,37.6,1019.5,10.0,7.2,12.0,0.0,0.0,0,773
2017-11-25,7,25,329,47,11,4,2017,48.8,35.9,1009.2,10.0,10.4,17.1,0.0,0.0,0,714
2017-06-12,2,12,163,24,6,2,2017,84.7,62.1,1011.9,10.0,11.8,15.0,0.0,0.0,0,741
2017-07-13,5,13,194,28,7,3,2017,78.4,69.5,1013.2,10.0,8.5,17.1,0.7,0.0,0,819
2017-03-09,5,09,68,10,3,1,2017,39.3,18.5,1021.8,10.0,8.5,15.9,0.0,0.0,0,676
2017-05-17,4,17,137,20,5,2,2017,78.9,59.2,1004.3,9.8,15.5,25.1,0.0,0.0,0,834
2017-12-27,4,27,361,52,12,4,2017,2.3,-8.5,1041.9,10.0,7.9,9.9,0.0,1.2,0,523
2017-07-04,3,04,185,27,7,3,2017,74.5,62.8,1017.2,10.0,7.9,13.0,0.01,0.0,0,796
2017-04-07,6,07,97,14,4,2,2017,43.8,21.9,1018.4,10.0,11.8,17.1,0.36,0.0,0,704
2017-12-19,3,19,353,51,12,4,2017,44.2,34.2,1013.2,9.5,11.1,15.9,0.02,0.0,0,763
2017-02-16,5,16,47,7,2,1,2017,35.1,12.5,1013.7,10.0,6.7,11.1,0.0,0.0,0,671
2017-12-06,4,06,340,49,12,4,2017,31.7,13.8,1016.6,10.0,13.8,17.1,0.0,0.0,0,712
2017-04-22,7,22,112,16,4,2,2017,50.3,31.3,1021.7,10.0,11.1,14.0,0.0,0.0,0,701
2018-06-22,6,22,173,25,6,2,2018,63.2,60.7,1006.9,6.2,12.3,15.0,2.56,0.0,1,723
2018-02-09,6,09,40,6,2,1,2018,24.8,21.5,1024.4,1.5,7.6,15.0,0.34,11.0,1,505
2018-01-22,2,22,22,4,1,1,2018,48.9,47.6,1002.4,4.2,9.0,19.0,0.4,0.0,1,724
2018-06-10,1,10,161,23,6,2,2018,65.5,63.6,1011.2,4.4,5.5,11.1,0.29,0.0,1,731
2018-01-16,3,16,16,3,1,1,2018,14.4,8.1,1032.4,4.7,10.2,14.0,0.01,1.2,0,614
2018-01-15,2,15,15,3,1,1,2018,19.0,14.6,1024.7,2.5,10.8,15.9,0.02,1.2,0,530
2018-06-21,5,21,172,25,6,2,2018,66.5,64.2,1008.2,4.4,10.6,15.9,0.11,0.0,1,667
2018-03-06,3,06,65,10,3,1,2018,36.1,32.7,1007.2,5.5,8.4,14.0,0.08,0.0,0,653
2018-07-21,7,21,202,29,7,3,2018,71.5,67.6,1005.3,8.8,10.8,17.1,0.52,0.0,0,800
2018-02-20,3,20,51,8,2,1,2018,59.3,57.7,1011.0,6.7,11.5,20.0,1.94,0.0,0,645
2018-05-21,2,21,141,21,5,2,2018,54.8,52.2,1020.1,6.4,5.8,15.0,0.12,0.0,0,715
2018-06-19,3,19,170,25,6,2,2018,73.3,67.5,1013.0,9.2,6.6,15.0,0.08,0.0,0,795
2018-02-15,5,15,46,7,2,1,2018,41.5,41.2,1008.8,1.3,5.8,13.0,0.0,2.0,1,698
2018-02-07,4,07,38,6,2,1,2018,18.4,12.2,1028.6,5.9,7.1,13.0,0.05,3.9,0,543
2018-02-11,1,11,42,6,2,1,2018,22.4,17.9,1019.0,5.4,8.0,13.0,0.19,13.0,1,537
2018-12-14,6,14,348,50,12,4,2018,40.6,38.9,1021.8,1.7,6.4,11.1,0.36,0.0,1,793
2018-01-11,5,11,11,2,1,1,2018,56.6,53.9,1006.5,8.7,15.9,22.0,0.01,0.0,0,700
2018-10-31,4,31,304,44,10,4,2018,55.0,46.4,1012.4,6.5,7.5,13.0,0.81,0.0,0,885
2018-12-31,2,31,365,1,12,4,2018,36.4,32.9,1014.1,6.3,8.0,20.0,0.0,0.0,0,648
2018-03-27,3,27,86,13,3,1,2018,49.9,46.3,1015.8,5.7,10.4,15.9,0.39,0.0,0,673
2018-06-12,3,12,163,24,6,2,2018,70.6,66.7,1011.2,6.3,6.0,8.9,0.0,0.0,0,793
2018-10-06,7,06,279,40,10,4,2018,64.9,61.3,1014.9,6.5,6.9,14.0,1.26,0.0,0,726
2018-05-22,3,22,142,21,5,2,2018,60.0,56.6,1016.5,4.0,4.3,8.9,1.24,0.0,1,796
2018-02-04,1,04,35,5,2,1,2018,26.7,20.0,1012.0,6.7,13.3,19.0,0.01,2.0,0,512
2018-09-06,5,06,249,36,9,3,2018,70.6,65.1,1023.3,8.6,9.7,15.0,0.45,0.0,0,740
2018-12-28,6,28,362,52,12,4,2018,43.2,39.0,1007.3,9.1,15.6,22.9,0.52,0.0,0,725
2018-08-21,3,21,233,34,8,3,2018,73.1,67.7,1008.8,8.5,7.3,19.0,0.29,0.0,0,722
2018-09-25,3,25,268,39,9,3,2018,73.2,65.2,1010.8,8.3,7.7,22.0,0.52,0.0,0,750
2018-05-03,5,03,123,18,5,2,2018,65.4,59.8,1011.9,7.7,6.4,15.9,0.45,0.0,0,742
2018-01-21,1,21,21,3,1,1,2018,41.8,39.5,1015.3,5.2,4.7,9.9,0.0,0.0,0,718
2018-12-29,7,29,363,52,12,4,2018,29.5,26.6,1024.7,6.5,7.2,15.9,0.01,0.0,0,696
2018-06-09,7,09,160,23,6,2,2018,66.5,60.4,1016.5,8.6,4.6,14.0,0.28,0.0,0,816
2018-03-01,5,01,60,9,3,1,2018,39.5,35.3,1012.0,7.2,11.7,19.0,0.0,0.0,0,827
2018-11-15,5,15,319,46,11,4,2018,32.1,24.3,1023.7,7.5,5.5,9.9,0.0,1.2,1,692
2018-10-08,2,08,281,41,10,4,2018,70.9,64.1,1017.0,6.6,8.2,15.0,0.84,0.0,0,741
2018-08-29,4,29,241,35,8,3,2018,72.2,67.6,1014.1,8.1,7.6,20.0,0.84,0.0,0,750
2018-06-27,4,27,178,26,6,2,2018,73.3,68.4,1007.6,9.1,7.4,13.0,0.96,0.0,0,827
2018-07-20,6,20,201,29,7,3,2018,75.7,66.6,1005.4,9.6,11.5,15.9,0.01,0.0,0,820
2018-05-04,6,04,124,18,5,2,2018,67.9,54.9,1010.7,10.0,14.7,25.1,0.19,0.0,0,814
2018-05-13,1,13,133,19,5,2,2018,54.4,49.6,1016.8,8.1,7.1,15.0,0.43,0.0,0,690
2018-04-06,6,06,96,14,4,2,2018,35.6,26.5,1014.4,6.6,10.5,21.0,0.09,0.0,0,695
2018-02-19,2,19,50,8,2,1,2018,44.5,41.0,1012.1,7.3,8.9,14.0,0.0,0.0,0,624
2018-02-21,4,21,52,8,2,1,2018,32.8,26.8,1032.1,8.1,10.2,14.0,1.22,0.0,0,639
2018-04-03,3,03,93,14,4,2,2018,40.2,35.9,1008.3,5.0,9.5,17.1,0.0,0.0,0,605
2018-06-20,4,20,171,25,6,2,2018,70.4,64.0,1010.6,9.8,6.3,12.0,0.03,0.0,0,889
2018-11-22,5,22,326,47,11,4,2018,33.9,23.4,1029.4,9.8,9.2,12.0,0.0,0.0,0,541
2018-11-06,3,06,310,45,11,4,2018,48.3,42.5,1004.4,7.7,12.8,22.0,0.29,0.0,0,763
2018-06-11,2,11,162,24,6,2,2018,64.1,62.8,1011.6,3.9,8.7,14.0,0.1,0.0,0,748
2018-08-06,2,06,218,32,8,3,2018,79.3,69.4,1015.8,10.0,7.1,14.0,0.07,0.0,0,802
2018-12-21,6,21,355,51,12,4,2018,36.9,33.3,1004.3,6.2,13.1,18.1,0.06,0.0,0,801
2018-10-02,3,02,275,40,10,4,2018,64.1,58.4,1017.3,8.9,5.6,17.1,1.39,0.0,0,717
2018-11-25,1,25,329,47,11,4,2018,39.5,33.8,1009.1,9.8,9.3,22.0,0.13,0.0,0,574
2018-11-05,2,05,309,45,11,4,2018,48.3,42.0,1011.8,9.2,10.3,15.9,0.36,0.0,0,706
2018-12-04,3,04,338,49,12,4,2018,30.8,21.6,1023.5,10.0,8.4,14.0,0.0,0.0,0,724
2018-01-23,3,23,23,4,1,1,2018,36.0,31.0,1007.5,8.3,10.1,25.1,0.29,0.0,0,718
2018-11-09,6,09,313,45,11,4,2018,35.0,26.2,1022.6,6.8,7.7,15.0,0.04,0.0,0,718
2018-12-20,5,20,354,51,12,4,2018,45.4,40.6,1006.1,7.8,6.4,11.1,0.0,0.0,0,788
2018-05-19,7,19,139,20,5,2,2018,61.1,57.7,1012.1,4.8,5.1,8.9,0.03,0.0,0,759
2018-12-03,2,03,337,49,12,4,2018,34.8,28.9,1013.8,7.8,12.0,21.0,0.04,0.0,0,770
2018-12-05,4,05,339,49,12,4,2018,28.3,19.1,1021.6,9.5,9.1,15.0,0.0,0.0,0,711
2018-08-16,5,16,228,33,8,3,2018,77.3,69.4,1012.5,9.4,4.5,13.0,0.13,0.0,0,837
2018-08-25,7,25,237,34,8,3,2018,72.9,66.9,1012.4,6.7,9.1,15.9,0.11,0.0,0,836
2018-05-20,1,20,140,20,5,2,2018,51.5,47.3,1020.1,9.2,9.1,18.1,0.01,0.0,0,763
2018-10-04,5,04,277,40,10,4,2018,66.2,53.8,1013.6,9.8,14.8,21.0,0.06,0.0,0,697
2018-08-17,6,17,229,33,8,3,2018,75.7,69.2,1012.7,8.8,5.1,13.0,0.18,0.0,0,810
2018-04-09,2,09,99,15,4,2,2018,34.5,28.5,1021.0,6.1,6.8,11.1,0.03,1.2,0,661
2018-11-24,7,24,328,47,11,4,2018,45.4,40.4,1001.8,8.2,10.0,15.9,0.17,0.0,0,697
2018-08-30,5,30,242,35,8,3,2018,68.5,56.8,1021.6,10.0,7.5,9.9,0.02,0.0,0,820
2018-09-03,2,03,246,36,9,3,2018,78.6,69.1,1019.5,9.5,6.5,20.0,0.01,0.0,0,776
2018-04-18,4,18,108,16,4,2,2018,35.1,26.4,1012.5,8.9,9.7,17.1,0.0,0.0,0,627
2018-04-04,4,04,94,14,4,2,2018,32.8,24.7,1016.1,7.1,14.6,21.0,0.07,0.0,0,698
2018-03-13,3,13,72,11,3,1,2018,31.8,21.2,1021.8,8.6,9.2,17.1,0.0,1.2,1,638
2018-01-10,4,10,10,2,1,1,2018,38.6,37.6,1016.6,2.4,10.6,18.1,0.0,1.2,1,720
2018-06-13,4,13,164,24,6,2,2018,75.1,61.8,1012.3,7.5,7.0,13.0,0.0,0.0,0,751
2018-05-15,3,15,135,20,5,2,2018,64.0,58.9,1012.6,7.2,8.2,20.0,0.92,0.0,0,743
2018-08-28,3,28,240,35,8,3,2018,83.1,72.1,1010.8,9.9,12.8,20.0,0.0,0.0,0,802
2018-05-14,2,14,134,20,5,2,2018,63.8,56.6,1012.8,8.4,8.3,21.0,0.37,0.0,1,787
2018-12-23,1,23,357,51,12,4,2018,34.4,26.4,1018.7,9.1,8.2,14.0,0.0,0.0,0,637
2018-03-07,4,07,66,10,3,1,2018,31.7,22.6,1013.8,8.0,11.9,18.1,0.04,0.0,0,656
2018-10-15,2,15,288,42,10,4,2018,44.5,34.1,1020.3,8.8,10.5,15.9,0.17,0.0,0,705
2018-09-01,7,01,244,35,9,3,2018,76.9,69.7,1014.6,9.7,9.3,24.1,1.07,0.0,0,980
2018-09-18,3,18,261,38,9,3,2018,75.3,63.7,1012.8,9.9,5.3,15.0,0.0,0.0,0,736
2018-07-22,1,22,203,29,7,3,2018,71.6,68.3,1009.4,9.0,11.9,15.9,0.06,0.0,0,795
2018-08-08,4,08,220,32,8,3,2018,74.6,67.6,1012.3,8.8,4.2,8.9,0.63,0.0,0,792
2018-08-20,2,20,232,34,8,3,2018,75.8,68.0,1011.6,9.5,9.2,17.1,0.0,0.0,0,747
2018-10-10,4,10,283,41,10,4,2018,72.9,64.2,1006.6,9.2,10.6,15.9,0.09,0.0,1,724
2018-12-01,7,01,335,48,12,4,2018,38.5,34.5,1010.2,4.4,11.6,20.0,0.0,1.2,0,815
2018-11-17,7,17,321,46,11,4,2018,34.8,29.5,1024.3,6.3,5.8,9.9,0.0,0.0,0,669
2018-11-28,4,28,332,48,11,4,2018,22.1,14.4,1019.2,9.5,5.4,9.9,0.0,2.0,0,714
2018-09-07,6,07,250,36,9,3,2018,68.9,60.8,1022.9,9.3,9.7,15.0,0.46,0.0,0,729
2018-04-14,7,14,104,15,4,2,2018,40.4,38.6,1009.4,4.7,16.9,24.1,0.29,0.0,0,689
2018-03-16,6,16,75,11,3,1,2018,32.6,22.0,1020.5,10.0,11.4,15.0,0.0,0.0,0,701
2018-12-16,1,16,350,50,12,4,2018,36.9,31.7,1020.1,7.4,5.8,9.9,0.0,0.0,1,750
2018-02-16,6,16,47,7,2,1,2018,36.2,25.6,1018.9,9.9,10.6,18.1,0.0,1.2,0,663
2018-04-19,5,19,109,16,4,2,2018,41.1,29.6,1023.8,7.3,9.4,12.0,0.1,0.0,0,724
2018-02-23,6,23,54,8,2,1,2018,40.7,37.6,1024.3,6.5,10.3,15.0,0.14,0.0,0,671
2018-01-07,1,07,7,1,1,1,2018,17.7,7.3,1027.7,9.6,11.1,15.9,0.0,1.2,0,533
2018-11-20,3,20,324,47,11,4,2018,32.3,22.4,1022.3,9.4,9.3,15.0,0.0,0.0,0,698
2018-08-07,3,07,219,32,8,3,2018,76.5,69.7,1013.8,8.7,3.9,8.9,0.06,0.0,1,785
2018-02-24,7,24,55,8,2,1,2018,37.7,32.5,1021.3,8.4,9.5,17.1,0.0,0.0,0,680
2018-12-15,7,15,349,50,12,4,2018,38.5,33.3,1022.1,5.7,7.5,12.0,0.14,0.0,0,744
2018-02-22,5,22,53,8,2,1,2018,34.6,27.2,1035.1,10.0,12.7,17.1,0.11,0.0,0,677
2018-06-03,1,03,154,22,6,2,2018,67.5,54.8,1010.5,9.2,10.8,21.0,0.54,0.0,0,835
2018-11-29,5,29,333,48,11,4,2018,31.0,23.4,1014.3,7.7,5.6,8.9,0.0,2.0,0,675
2018-04-24,3,24,114,17,4,2,2018,55.8,42.0,1017.4,10.0,6.3,14.0,0.0,0.0,0,713
2018-01-09,3,09,9,2,1,1,2018,30.5,28.2,1023.6,3.9,6.0,13.0,0.0,1.2,1,652
2018-12-02,1,02,336,48,12,4,2018,43.4,39.6,994.9,7.4,7.2,17.1,0.85,0.0,1,711
2018-06-23,7,23,174,25,6,2,2018,68.3,58.2,1006.5,8.7,5.4,12.0,0.73,0.0,0,840
2018-12-22,7,22,356,51,12,4,2018,31.3,24.6,1012.6,9.9,7.2,11.1,0.04,0.0,0,760
2018-06-26,3,26,177,26,6,2,2018,74.9,64.6,1013.9,10.0,9.7,15.0,0.0,0.0,0,794
2018-10-07,1,07,280,40,10,4,2018,59.2,53.9,1021.1,9.2,8.6,13.0,0.19,0.0,0,718
2018-08-15,4,15,227,33,8,3,2018,80.2,66.7,1012.8,9.9,6.0,12.0,0.0,0.0,0,797
2018-01-03,4,03,3,1,1,1,2018,12.2,3.5,1021.9,8.1,11.0,15.0,0.0,2.0,0,575
2018-12-06,5,06,340,49,12,4,2018,30.7,21.2,1023.2,9.4,9.3,14.0,0.0,0.0,0,719
2018-11-21,4,21,325,47,11,4,2018,32.6,22.5,1024.5,9.8,10.2,15.9,0.0,0.0,0,741
2018-02-17,7,17,48,7,2,1,2018,25.4,16.8,1022.4,9.0,6.7,15.0,0.0,2.0,1,604
2018-11-16,6,16,320,46,11,4,2018,34.2,27.2,1014.0,7.2,10.3,15.0,0.08,0.0,0,732
2018-01-29,2,29,29,5,1,1,2018,28.4,20.1,1030.0,9.5,13.2,17.1,0.0,0.0,0,652
2018-10-12,6,12,285,41,10,4,2018,40.2,30.9,1017.0,9.9,6.9,11.1,0.0,0.0,0,705
2018-02-10,7,10,41,6,2,1,2018,21.0,15.5,1023.7,7.9,10.5,13.0,0.14,9.8,0,534
2018-12-12,4,12,346,50,12,4,2018,36.0,27.0,1012.2,8.5,10.3,18.1,0.0,0.0,0,759
2018-06-02,7,02,153,22,6,2,2018,60.9,53.3,1013.9,10.0,8.7,15.0,0.0,0.0,0,819
2018-06-16,7,16,167,24,6,2,2018,82.2,69.5,1012.9,9.5,9.0,21.0,0.63,0.0,0,826
2018-10-05,6,05,278,40,10,4,2018,58.3,52.0,1017.1,7.7,8.3,15.0,0.24,0.0,0,653
2018-07-05,5,05,186,27,7,3,2018,80.3,73.5,1022.2,7.8,6.7,21.0,0.15,0.0,0,841
2018-12-08,7,08,342,49,12,4,2018,24.5,12.8,1036.9,10.0,4.5,8.0,0.0,0.0,0,739
2018-10-24,4,24,297,43,10,4,2018,44.3,34.4,1029.2,10.0,3.2,8.0,0.0,0.0,0,805
2018-03-30,6,30,89,13,3,1,2018,39.6,28.6,1021.4,10.0,7.7,13.0,0.0,0.0,0,704
2018-04-15,1,15,105,15,4,2,2018,36.7,35.0,1008.1,7.3,13.2,20.0,0.47,0.0,0,603
2018-04-16,2,16,106,16,4,2,2018,31.3,26.0,1010.6,6.8,13.2,18.1,0.33,0.0,0,732
2018-01-08,2,08,8,2,1,1,2018,34.0,29.8,1016.2,6.5,12.0,15.0,0.03,1.2,0,620
2018-09-09,1,09,252,36,9,3,2018,65.0,51.1,1017.4,10.0,15.3,20.0,0.0,0.0,0,664
2018-01-12,6,12,12,2,1,1,2018,24.3,18.2,1017.7,9.4,16.8,25.1,0.14,0.0,0,707
2018-03-17,7,17,76,11,3,1,2018,36.7,25.3,1016.1,9.5,9.7,14.0,0.14,0.0,0,777
2018-09-26,4,26,269,39,9,3,2018,61.5,48.1,1016.4,10.0,9.3,14.0,0.24,0.0,0,752
2018-02-18,1,18,49,7,2,1,2018,29.0,24.5,1022.8,8.6,8.9,15.9,0.09,1.2,0,586
2018-03-29,5,29,88,13,3,1,2018,45.4,39.7,1012.9,6.1,6.9,15.0,0.08,0.0,0,628
2018-10-13,7,13,286,41,10,4,2018,41.6,33.3,1016.3,8.9,7.3,13.0,0.0,0.0,0,744
2018-11-26,2,26,330,48,11,4,2018,31.3,26.8,1008.4,4.6,19.3,25.1,0.89,2.0,1,561
2018-05-11,6,11,131,19,5,2,2018,53.5,44.6,1016.1,10.0,12.0,17.1,0.04,0.0,0,729
2018-09-20,5,20,263,38,9,3,2018,78.1,67.1,1012.5,8.1,6.6,15.9,0.0,0.0,0,829
2018-02-05,2,05,36,6,2,1,2018,6.6,-2.3,1026.7,8.8,7.0,9.9,0.01,2.0,1,543
2018-10-19,6,19,292,42,10,4,2018,49.1,35.1,1021.0,9.4,9.7,18.1,0.0,0.0,0,765
2018-02-14,4,14,45,7,2,1,2018,34.0,28.4,1021.6,6.8,7.4,12.0,0.0,5.9,0,661
2018-02-28,4,28,59,9,2,1,2018,51.8,39.9,1010.9,9.5,9.9,13.0,0.0,0.0,0,646
2018-09-02,1,02,245,35,9,3,2018,82.3,68.8,1015.8,10.0,9.9,15.9,0.04,0.0,0,832
2018-07-16,2,16,197,29,7,3,2018,83.0,72.1,1012.0,9.7,4.7,19.0,0.0,0.0,0,785
2018-09-30,1,30,273,39,9,3,2018,59.3,49.4,1022.5,9.9,6.8,11.1,0.03,0.0,0,741
2018-01-04,5,04,4,1,1,1,2018,8.3,-2.6,1026.7,9.6,11.1,15.0,0.0,2.0,0,601
2018-09-19,4,19,262,38,9,3,2018,71.1,61.7,1015.4,10.0,8.7,14.0,0.0,0.0,0,761
2018-01-24,4,24,24,4,1,1,2018,29.4,22.8,1024.2,9.6,5.9,12.0,0.01,0.0,0,613
2018-02-25,1,25,56,8,2,1,2018,41.6,31.9,1008.8,9.3,17.9,26.0,0.11,0.0,0,655
2018-10-11,5,11,284,41,10,4,2018,51.3,38.6,1011.3,10.0,15.3,21.0,1.11,0.0,0,678
2018-08-13,2,13,225,33,8,3,2018,77.9,63.0,1017.7,9.4,4.0,11.1,0.0,0.0,0,823
2018-06-05,3,05,156,23,6,2,2018,67.2,48.9,1010.7,10.0,11.2,18.1,0.0,0.0,0,752
2018-01-30,3,30,30,5,1,1,2018,22.2,11.0,1031.6,10.0,6.8,13.0,0.0,0.0,0,636
2018-08-01,4,01,213,31,8,3,2018,73.7,62.0,1013.8,8.8,5.8,15.9,0.01,0.0,0,936
2018-11-04,1,04,308,44,11,4,2018,49.0,41.5,1018.3,8.6,13.3,18.1,0.1,0.0,0,685
2018-05-02,4,02,122,18,5,2,2018,77.2,52.5,1011.5,10.0,14.8,34.0,0.0,0.0,1,789
2018-11-19,2,19,323,47,11,4,2018,28.4,21.9,1020.8,9.0,6.2,9.9,0.03,0.0,0,639
2018-11-07,4,07,311,45,11,4,2018,38.5,26.8,1019.0,10.0,14.5,22.0,0.01,0.0,0,685
2018-02-06,3,06,37,6,2,1,2018,13.4,6.9,1029.7,7.5,4.8,8.0,0.15,3.1,1,588
2018-08-10,6,10,222,32,8,3,2018,77.8,69.4,1012.6,9.7,6.3,15.0,0.07,0.0,0,857
2018-08-19,1,19,231,33,8,3,2018,76.5,67.8,1014.1,10.0,5.4,13.0,0.0,0.0,0,793
2018-04-05,5,05,95,14,4,2,2018,32.3,17.5,1023.8,9.3,7.1,11.1,0.0,0.0,0,672
2018-10-20,7,20,293,42,10,4,2018,47.4,35.7,1013.2,10.0,14.5,35.0,0.06,0.0,0,805
2018-07-04,4,04,185,27,7,3,2018,83.9,73.6,1020.6,9.8,6.9,12.0,0.0,0.0,0,829
2018-12-25,3,25,359,52,12,4,2018,35.7,26.8,1025.6,9.8,5.4,8.9,0.01,0.0,0,448
2018-11-18,1,18,322,46,11,4,2018,34.4,27.3,1025.9,8.5,6.4,11.1,0.15,0.0,0,629
2018-09-05,4,05,248,36,9,3,2018,83.1,68.1,1017.5,10.0,10.1,18.1,0.0,0.0,0,717
2018-05-30,4,30,150,22,5,2,2018,77.5,66.6,1004.7,9.9,7.8,17.1,0.0,0.0,0,847
2018-11-12,2,12,316,46,11,4,2018,34.5,22.8,1027.1,10.0,6.5,11.1,0.0,0.0,0,687
2018-07-31,3,31,212,31,7,3,2018,74.3,62.4,1015.6,10.0,6.7,9.9,0.0,0.0,0,830
2018-09-24,2,24,267,39,9,3,2018,65.1,56.9,1017.4,8.9,6.7,9.9,0.0,0.0,0,796
2018-01-25,5,25,25,4,1,1,2018,32.9,25.2,1027.4,9.4,7.6,15.0,0.0,0.0,0,641
2018-11-02,6,02,306,44,11,4,2018,45.2,34.7,1010.7,10.0,8.9,17.1,0.0,0.0,0,785
2018-10-03,4,03,276,40,10,4,2018,71.3,60.5,1012.4,9.8,10.9,24.1,0.18,0.0,0,676
2018-10-01,2,01,274,40,10,4,2018,62.5,56.0,1020.8,9.1,7.1,11.1,0.01,0.0,0,913
2018-05-31,5,31,151,22,5,2,2018,77.7,68.0,1003.0,9.8,9.1,15.9,0.22,0.0,0,841
2018-03-12,2,12,71,11,3,1,2018,36.9,23.1,1020.7,10.0,7.7,15.9,0.0,0.0,0,661
2018-04-28,7,28,118,17,4,2,2018,43.9,29.3,1017.6,10.0,13.4,18.1,0.03,0.0,0,678
2018-09-08,7,08,251,36,9,3,2018,67.1,52.6,1020.9,10.0,15.4,21.0,0.08,0.0,0,790
2018-01-28,1,28,28,4,1,1,2018,36.3,28.0,1025.9,10.0,6.2,13.0,0.0,0.0,0,671
2018-05-10,5,10,130,19,5,2,2018,66.1,54.4,1010.0,9.8,9.5,17.1,0.21,0.0,0,779
